Timestamp,D0,S0,D1,S1,D2,S2,D3,S3,D4,S4,D5,S5,D6,S6,D7,S7,D8,S8,D9,S9,D10,S10,D11,S11,D12,S12,D13,S13,D14,S14,D15,S15,D16,S16,D17,S17
1537442237.34920,0,OFF,2,OFF,3,OFF,2,OFF,4,OFF,0,OFF,1,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442237.45757,0,OFF,2,OFF,3,OFF,2,OFF,13,OFF,0,OFF,2,OFF,4,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442237.56594,0,OFF,2,OFF,3,OFF,2,OFF,13,OFF,0,OFF,-1,OFF,-2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442237.67431,0,OFF,2,OFF,3,OFF,2,OFF,18,OFF,0,OFF,-1,OFF,-2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442237.78268,0,OFF,2,OFF,3,OFF,2,OFF,21,OFF,0,OFF,-1,OFF,-2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442237.89105,0,OFF,2,OFF,3,OFF,2,OFF,20,OFF,0,OFF,-1,OFF,-2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442237.99942,0,OFF,2,OFF,3,OFF,2,OFF,-10,OFF,0,OFF,2,OFF,-2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442238.10779,0,OFF,2,OFF,3,OFF,2,OFF,-1,OFF,0,OFF,0,OFF,-2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442238.21616,0,OFF,2,OFF,3,OFF,2,OFF,5,OFF,0,OFF,0,OFF,-2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442238.32453,0,OFF,2,OFF,3,OFF,2,OFF,5,OFF,0,OFF,0,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442238.43290,0,OFF,2,OFF,3,OFF,2,OFF,14,OFF,0,OFF,0,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442238.54127,0,OFF,2,OFF,3,OFF,2,OFF,20,OFF,0,OFF,0,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442238.64964,0,OFF,2,OFF,3,OFF,2,OFF,13,OFF,0,OFF,0,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442238.75801,0,OFF,2,OFF,3,OFF,2,OFF,13,OFF,0,OFF,0,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442238.86638,0,OFF,2,OFF,3,OFF,2,OFF,-7,OFF,0,OFF,0,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442238.97475,0,OFF,2,OFF,3,OFF,2,OFF,-1,OFF,0,OFF,2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442239.08312,0,OFF,2,OFF,3,OFF,2,OFF,3,OFF,0,OFF,1,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442239.19149,0,OFF,2,OFF,3,OFF,2,OFF,7,OFF,0,OFF,3,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442239.29986,0,OFF,2,OFF,3,OFF,2,OFF,6,OFF,0,OFF,3,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442239.40823,0,OFF,2,OFF,3,OFF,2,OFF,1,OFF,0,OFF,3,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442239.51660,0,OFF,2,OFF,3,OFF,2,OFF,-4,OFF,0,OFF,3,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442239.62497,0,OFF,2,OFF,3,OFF,2,OFF,-3,OFF,0,OFF,4,OFF,3,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442239.73334,0,OFF,2,OFF,3,OFF,2,OFF,1,OFF,0,OFF,4,OFF,4,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442239.84171,0,OFF,2,OFF,3,OFF,2,OFF,-2,OFF,0,OFF,0,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442239.95008,0,OFF,2,OFF,3,OFF,2,OFF,0,OFF,0,OFF,1,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442240.05845,0,OFF,2,OFF,3,OFF,2,OFF,4,OFF,0,OFF,1,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442240.16682,0,OFF,2,OFF,3,OFF,2,OFF,6,OFF,0,OFF,2,OFF,3,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442240.27519,0,OFF,2,OFF,3,OFF,2,OFF,9,OFF,0,OFF,0,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442240.38356,0,OFF,2,OFF,3,OFF,2,OFF,9,OFF,0,OFF,3,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442240.49193,0,OFF,2,OFF,3,OFF,2,OFF,2,OFF,0,OFF,4,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442240.60030,0,OFF,2,OFF,3,OFF,2,OFF,1,OFF,0,OFF,1,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442240.70867,0,OFF,2,OFF,3,OFF,2,OFF,2,OFF,0,OFF,0,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442240.81704,0,OFF,2,OFF,3,OFF,2,OFF,6,OFF,0,OFF,0,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442240.92541,0,OFF,2,OFF,3,OFF,2,OFF,10,OFF,0,OFF,0,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442241.03378,0,OFF,2,OFF,3,OFF,2,OFF,10,OFF,0,OFF,2,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442241.14215,0,OFF,2,OFF,3,OFF,2,OFF,10,OFF,0,OFF,2,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442241.25052,0,OFF,2,OFF,3,OFF,2,OFF,10,OFF,0,OFF,2,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442241.35889,0,OFF,2,OFF,3,OFF,2,OFF,10,OFF,0,OFF,1,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442241.46726,0,OFF,2,OFF,3,OFF,2,OFF,5,OFF,0,OFF,1,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442241.57563,0,OFF,2,OFF,3,OFF,2,OFF,6,OFF,0,OFF,1,OFF,4,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442241.68400,0,OFF,2,OFF,3,OFF,2,OFF,6,OFF,0,OFF,0,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442241.79237,0,OFF,2,OFF,3,OFF,2,OFF,6,OFF,0,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442241.90074,0,OFF,2,OFF,3,OFF,2,OFF,6,OFF,0,OFF,2,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442242.00911,0,OFF,2,OFF,3,OFF,2,OFF,6,OFF,0,OFF,0,OFF,4,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442242.11748,0,OFF,2,OFF,3,OFF,2,OFF,6,OFF,0,OFF,2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,3,OFF,0,OFF,2,OFF
1537442242.22585,0,OFF,2,OFF,3,OFF,2,OFF,6,OFF,0,OFF,2,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,6,OFF,0,OFF,2,OFF
1537442242.33422,0,OFF,2,OFF,3,OFF,2,OFF,6,OFF,0,OFF,0,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442242.44259,0,OFF,2,OFF,3,OFF,2,OFF,6,OFF,0,OFF,3,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442242.55096,0,OFF,2,OFF,3,OFF,2,OFF,16,OFF,0,OFF,6,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442242.65933,0,OFF,2,OFF,3,OFF,2,OFF,18,OFF,0,OFF,3,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442242.76770,0,OFF,2,OFF,3,OFF,2,OFF,21,OFF,0,OFF,5,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442242.87607,0,OFF,2,OFF,3,OFF,2,OFF,4,OFF,0,OFF,1,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442242.98444,0,OFF,2,OFF,3,OFF,2,OFF,4,OFF,0,OFF,3,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442243.09281,0,OFF,2,OFF,3,OFF,2,OFF,-2,OFF,0,OFF,1,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442243.20118,0,OFF,2,OFF,3,OFF,2,OFF,2,OFF,0,OFF,3,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442243.30955,0,OFF,2,OFF,3,OFF,2,OFF,2,OFF,0,OFF,3,OFF,-1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442243.41792,0,OFF,2,OFF,3,OFF,2,OFF,2,OFF,0,OFF,4,OFF,3,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442243.52629,0,OFF,2,OFF,3,OFF,2,OFF,2,OFF,0,OFF,3,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442243.63466,0,OFF,2,OFF,3,OFF,2,OFF,2,OFF,0,OFF,1,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442243.74303,0,OFF,2,OFF,3,OFF,2,OFF,-1,OFF,0,OFF,1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442243.85140,0,OFF,2,OFF,3,OFF,2,OFF,3,OFF,0,OFF,2,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442243.95977,0,OFF,2,OFF,3,OFF,2,OFF,3,OFF,0,OFF,0,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442244.06814,0,OFF,2,OFF,3,OFF,2,OFF,3,OFF,0,OFF,2,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442244.17651,0,OFF,2,OFF,3,OFF,2,OFF,3,OFF,0,OFF,1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442244.28488,0,OFF,2,OFF,3,OFF,2,OFF,15,OFF,0,OFF,3,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442244.39325,0,OFF,2,OFF,3,OFF,2,OFF,17,OFF,0,OFF,7,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442244.50162,0,OFF,2,OFF,3,OFF,2,OFF,12,OFF,0,OFF,2,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442244.60999,0,OFF,2,OFF,3,OFF,2,OFF,11,OFF,0,OFF,4,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442244.71836,0,OFF,2,OFF,3,OFF,2,OFF,-5,OFF,0,OFF,5,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442244.82673,0,OFF,2,OFF,3,OFF,2,OFF,1,OFF,0,OFF,2,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442244.93510,0,OFF,2,OFF,3,OFF,2,OFF,4,OFF,0,OFF,1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442245.04347,0,OFF,2,OFF,3,OFF,2,OFF,4,OFF,0,OFF,3,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442245.15184,0,OFF,2,OFF,3,OFF,2,OFF,4,OFF,0,OFF,4,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442245.26021,0,OFF,2,OFF,3,OFF,2,OFF,4,OFF,0,OFF,0,OFF,4,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442245.36858,0,OFF,2,OFF,3,OFF,-3,OFF,-2,OFF,0,OFF,3,OFF,4,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442245.47695,0,OFF,2,OFF,3,OFF,-1,OFF,-2,OFF,0,OFF,1,OFF,0,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442245.58532,0,OFF,2,OFF,3,OFF,-1,OFF,3,OFF,0,OFF,2,OFF,0,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442245.69369,0,OFF,2,OFF,3,OFF,-1,OFF,3,OFF,0,OFF,1,OFF,0,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442245.80206,0,OFF,2,OFF,3,OFF,-1,OFF,3,OFF,0,OFF,1,OFF,0,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442245.91043,0,OFF,2,OFF,3,OFF,-1,OFF,3,OFF,0,OFF,3,OFF,3,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442246.01880,0,OFF,2,OFF,3,OFF,-1,OFF,3,OFF,0,OFF,2,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442246.12717,0,OFF,2,OFF,3,OFF,-1,OFF,17,OFF,0,OFF,3,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442246.23554,0,OFF,2,OFF,3,OFF,-1,OFF,17,OFF,0,OFF,1,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442246.34391,0,OFF,2,OFF,3,OFF,-1,OFF,21,OFF,0,OFF,1,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442246.45228,0,OFF,2,OFF,3,OFF,-1,OFF,-11,OFF,0,OFF,1,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442246.56065,0,OFF,2,OFF,3,OFF,-1,OFF,4,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442246.66902,0,OFF,2,OFF,3,OFF,-1,OFF,-2,OFF,0,OFF,2,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442246.77739,0,OFF,2,OFF,3,OFF,-1,OFF,-4,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442246.88576,0,OFF,2,OFF,3,OFF,-1,OFF,2,OFF,0,OFF,0,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442246.99413,0,OFF,2,OFF,3,OFF,-1,OFF,1,OFF,0,OFF,3,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442247.10250,0,OFF,2,OFF,3,OFF,-1,OFF,5,OFF,0,OFF,3,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442247.21087,0,OFF,2,OFF,3,OFF,-1,OFF,3,OFF,0,OFF,4,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442247.31924,0,OFF,2,OFF,3,OFF,-1,OFF,-1,OFF,0,OFF,0,OFF,2,OFF,2,OFF,0,OFF,-1,OFF,2,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,0,OFF,2,OFF
1537442247.42761,0,OFF,0,OFF,0,OFF,0,OFF,0,OFF,2,OFF,4,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442247.53598,0,OFF,0,OFF,0,OFF,0,OFF,-2,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442247.64435,0,OFF,0,OFF,0,OFF,0,OFF,12,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442247.75272,0,OFF,0,OFF,0,OFF,0,OFF,10,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442247.86109,0,OFF,0,OFF,0,OFF,0,OFF,9,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442247.96946,0,OFF,0,OFF,0,OFF,0,OFF,8,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442248.07783,0,OFF,0,OFF,0,OFF,0,OFF,6,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442248.18620,0,OFF,0,OFF,0,OFF,0,OFF,10,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442248.29457,0,OFF,0,OFF,0,OFF,0,OFF,8,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442248.40294,0,OFF,0,OFF,0,OFF,0,OFF,6,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442248.51131,0,OFF,0,OFF,0,OFF,0,OFF,13,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442248.61968,0,OFF,0,OFF,0,OFF,0,OFF,7,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442248.72805,0,OFF,0,OFF,0,OFF,0,OFF,15,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442248.83642,0,OFF,0,OFF,0,OFF,0,OFF,13,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442248.94479,0,OFF,0,OFF,0,OFF,0,OFF,14,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442249.05316,0,OFF,0,OFF,0,OFF,0,OFF,16,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442249.16153,0,OFF,0,OFF,0,OFF,0,OFF,12,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442249.26991,0,OFF,0,OFF,0,OFF,0,OFF,24,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442249.37828,0,OFF,0,OFF,6,OFF,0,OFF,28,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442249.48664,0,OFF,0,OFF,-2,OFF,0,OFF,18,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442249.59502,0,OFF,0,OFF,-2,OFF,0,OFF,-1,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442249.70339,0,OFF,0,OFF,-2,OFF,0,OFF,-3,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
1537442249.81176,0,OFF,0,OFF,-2,OFF,0,OFF,-1,OFF,2,OFF,3,OFF,-2,OFF,0,OFF,-1,OFF,0,OFF,2,OFF,1,OFF,0,OFF,-1,OFF,2,OFF,-1,OFF,2,OFF
